id,purchase_id,product_id,amount,price,discount,marketing_rule
9211-3,9211,2112,1,372,41,1
9211-4,9211,2775,2,261,98,1
9211-5,9211,1573,2,448,87,1
9211-6,9211,3042,1,894,33,1
9211-7,9211,2472,1,852,73,1
9211-8,9211,1785,1,679,51,1
2247-0,2247,1182,1,721,1,0
2247-1,2247,1903,1,357,11,1
2247-2,2247,1375,1,603,12,0
2247-3,2247,1650,1,743,6,1
2247-4,2247,2241,1,832,92,1
2247-5,2247,1604,2,974,14,0
42626-0,42626,1199,1,455,28,1
42626-1,42626,2511,1,632,77,1
37546-0,37546,1638,1,711,66,1
37546-1,37546,3053,1,770,98,0
37546-2,37546,2774,1,384,100,1
23117-0,23117,1690,1,966,0,0
23117-1,23117,1874,2,105,85,1
23117-2,23117,1749,1,589,59,1
23117-3,23117,2858,2,579,60,0
23117-4,23117,2980,2,546,43,1
23117-5,23117,1899,1,919,45,0
23117-6,23117,1638,2,425,17,1
23117-7,23117,2577,1,657,68,1
23117-8,23117,3030,1,451,57,0
23117-9,23117,1450,1,661,10,1
52726-0,52726,1245,1,129,44,1
52726-1,52726,1752,1,458,79,0
52726-2,52726,2019,2,344,33,0
52726-3,52726,2212,1,715,71,1
52726-4,52726,2168,1,581,83,1
52726-5,52726,1752,1,757,6,0
78986-0,78986,2763,1,128,92,1
78986-1,78986,1662,1,582,81,1
78986-2,78986,2112,1,801,91,0
78986-3,78986,2417,2,297,94,0
78986-4,78986,1690,3,730,2,0
78986-5,78986,2513,1,290,43,1
78986-6,78986,1890,1,599,39,0
78986-7,78986,1498,1,882,57,0
78986-8,78986,1245,2,881,15,1
78986-9,78986,2858,1,902,92,0
8123-0,8123,2235,1,401,66,0
8123-1,8123,2770,1,600,81,0
8123-2,8123,1566,3,865,44,1
8123-3,8123,1804,1,278,25,1
8123-4,8123,1227,2,475,51,1
8123-5,8123,1289,1,567,1,1
8123-6,8123,2982,1,268,96,0
8123-7,8123,2407,1,252,61,1
8123-8,8123,2767,3,255,56,0
59283-0,59283,1621,1,106,87,0
59283-1,59283,1217,1,613,90,1
59283-2,59283,2482,1,284,32,1
59283-3,59283,1182,1,670,7,0
59283-4,59283,2625,3,523,31,0
59283-5,59283,2440,1,665,71,0
59283-6,59283,1163,2,448,39,1
59283-7,59283,1655,1,352,43,1
59283-8,59283,2409,2,276,49,1
59283-9,59283,1169,2,289,30,1
46160-0,46160,2770,1,957,28,0
19323-0,19323,1086,1,394,5,1
19323-1,19323,1512,1,358,22,0
19323-2,19323,3067,2,815,70,0
19323-3,19323,2482,3,845,56,0
19323-4,19323,2281,3,140,68,1
19323-5,19323,2980,1,523,6,1
19323-6,19323,3053,1,774,87,1
19323-7,19323,1822,1,503,64,0
22931-0,22931,2177,1,723,78,0
22931-1,22931,2592,1,239,52,0
22931-2,22931,1659,1,726,37,1
22931-3,22931,2482,1,111,8,0
22931-4,22931,2440,1,342,78,1
22931-5,22931,2281,1,812,32,1
22931-6,22931,2612,3,834,47,1
22931-7,22931,1450,3,112,44,1
22931-8,22931,1209,1,422,54,1
35868-0,35868,2140,3,800,58,1
35868-1,35868,1647,1,615,69,0
35868-2,35868,2431,1,451,61,1
59293-0,59293,1057,2,867,81,0
59293-1,59293,1217,3,976,68,0
59293-2,59293,1804,1,479,35,0
59293-3,59293,1627,1,267,54,0
59293-4,59293,2472,1,814,19,0
59293-5,59293,1831,3,187,96,1
59293-6,59293,2577,1,300,51,0
99251-0,99251,1797,1,522,32,0
99251-1,99251,2168,1,842,69,0
99251-2,99251,2664,2,836,18,0
99251-3,99251,2181,2,479,20,0
99251-4,99251,2313,1,870,0,1
99251-5,99251,1081,1,753,64,0
99251-6,99251,2257,2,687,10,0
4464-0,4464,1202,2,553,59,1
42986-0,42986,1375,2,381,8,1
42986-1,42986,2410,2,626,80,0
42986-2,42986,2857,1,950,18,0
42986-3,42986,1209,2,923,13,1
42986-4,42986,1251,1,123,90,0
42986-5,42986,1812,1,392,7,0
14589-0,14589,2060,1,959,22,0
14589-1,14589,1381,3,952,59,0
14589-2,14589,2664,1,676,61,0
14589-3,14589,1485,1,892,31,1
14589-4,14589,1752,1,644,53,1
9956-0,9956,2213,1,235,19,0
9956-1,9956,2656,2,194,67,0
9956-2,9956,1671,1,231,76,1
9956-3,9956,1912,1,951,18,1
9956-4,9956,1668,2,932,40,0
9956-5,9956,1653,1,523,14,0
9956-6,9956,2700,1,562,1,1
9956-7,9956,2963,3,658,89,0
9956-8,9956,2475,2,441,88,0
9956-9,9956,2332,1,648,10,0
56745-0,56745,2342,1,702,91,0
56745-1,56745,2458,1,900,34,0
56745-2,56745,1702,1,997,79,0
56745-3,56745,2257,1,138,79,1
73686-0,73686,1908,1,811,95,0
73686-1,73686,2916,2,601,99,1
73686-2,73686,2048,1,346,96,0
73686-3,73686,1245,2,724,72,0
73686-4,73686,2127,2,657,43,1
73686-5,73686,2153,1,926,85,1
73686-6,73686,2410,1,939,10,1
22034-0,22034,1542,3,491,27,1
22034-1,22034,1874,1,667,71,0
22034-2,22034,2213,1,652,85,0
22034-3,22034,2181,1,136,77,1
22034-4,22034,1752,1,975,4,0
9864-0,9864,2916,1,766,20,0
9864-1,9864,1890,1,697,56,0
7951-0,7951,2902,1,385,26,0
7951-1,7951,1166,1,373,34,0
7951-2,7951,2812,1,575,24,1
7951-3,7951,1182,1,782,46,1
18854-0,18854,2212,1,132,20,1
18854-1,18854,2124,1,354,72,0
18854-2,18854,1804,2,941,40,1
18854-3,18854,1899,1,770,100,1
18854-4,18854,1942,1,486,16,0
61617-0,61617,1566,2,499,61,0
61617-1,61617,2902,1,605,39,1
61617-2,61617,2903,3,366,46,1
61617-3,61617,2902,1,758,61,1
61617-4,61617,2475,1,545,41,0
61617-5,61617,2458,1,239,12,0
61617-6,61617,1800,1,397,32,0
38071-0,38071,2257,3,714,62,0
38071-1,38071,1668,1,577,44,1
38071-2,38071,2410,1,682,93,1
53822-0,53822,2037,1,180,8,0
79510-0,79510,2212,1,497,32,0
79510-1,79510,1647,1,611,30,0
79510-2,79510,2153,1,322,5,0
79510-3,79510,1217,3,311,33,0
79510-4,79510,1903,1,866,56,1
2474-0,2474,2203,1,289,7,1
2474-1,2474,1289,1,628,71,1
2474-2,2474,1604,1,974,53,0
2474-3,2474,2858,1,755,38,1
2474-4,2474,1515,2,414,15,1
2474-5,2474,1690,1,719,29,0
2474-6,2474,1215,1,506,63,1
2474-7,2474,2407,3,570,86,1
2474-8,2474,2612,1,609,24,1
2474-9,2474,1690,1,616,7,1
76549-0,76549,2124,1,722,46,0
76549-1,76549,2410,1,129,64,0
76549-2,76549,2431,1,948,1,0
76549-3,76549,1729,1,495,37,1
76549-4,76549,2905,1,528,51,1
76549-5,76549,1202,2,367,73,1
41959-0,41959,2933,2,665,22,0
41959-1,41959,2832,1,905,59,1
41959-2,41959,1890,1,144,51,0
41959-3,41959,1306,1,806,64,1
41959-4,41959,1419,1,126,78,1
41959-5,41959,1843,1,412,26,0
41959-6,41959,1251,1,508,28,0
41959-7,41959,1245,1,995,75,0
7137-0,7137,1379,1,775,47,0
7137-1,7137,2627,1,142,7,0
7137-2,7137,1169,1,512,67,0
7137-3,7137,2750,1,245,59,1
7137-4,7137,2332,1,177,50,1
7137-5,7137,2858,1,900,41,0
7137-6,7137,1169,1,970,5,0
7137-7,7137,2193,1,395,36,0
7137-8,7137,1232,1,113,25,0
7137-9,7137,2026,1,306,97,0
41077-0,41077,1852,3,799,38,0
41077-1,41077,1573,1,472,63,0
41077-2,41077,2139,2,621,39,0
41077-3,41077,1797,1,951,43,0
41077-4,41077,1312,1,563,100,1
41077-5,41077,2235,1,703,41,1
90957-0,90957,2440,3,505,97,1
90957-1,90957,2128,1,842,18,1
90957-2,90957,2177,3,892,39,1
90957-3,90957,1512,1,574,32,0
90957-4,90957,1215,1,267,40,1
90957-5,90957,1485,1,649,18,0
90957-6,90957,1399,2,829,56,0
90957-7,90957,2257,1,113,41,1
90957-8,90957,2431,3,561,93,0
24586-0,24586,2683,1,136,55,1
24586-1,24586,1852,2,589,83,1
24586-2,24586,2513,2,712,78,1
24586-3,24586,1650,1,581,86,1
24586-4,24586,2124,1,174,82,1
24586-5,24586,1671,1,780,47,1
94318-0,94318,1749,1,211,50,0
94318-1,94318,1470,1,777,59,1
94318-2,94318,2417,1,663,75,1
82946-0,82946,3055,1,843,19,1
82946-1,82946,2980,1,428,94,1
82946-2,82946,3111,2,275,29,1
82946-3,82946,1202,1,268,73,0
82946-4,82946,2026,1,346,82,0
82946-5,82946,2431,3,437,30,0
82946-6,82946,2700,1,744,61,0
82946-7,82946,2060,1,488,58,0
21885-0,21885,2548,1,670,46,1
21885-1,21885,2154,1,522,2,0
53278-0,53278,2812,3,922,33,1
53278-1,53278,1880,1,939,52,0
53278-2,53278,1702,1,564,74,1
53278-3,53278,1929,2,227,83,1
53278-4,53278,2537,1,394,13,0
84-0,84,2513,1,213,0,0
84-1,84,2127,2,456,2,0
84-2,84,2774,1,399,80,0
84-3,84,2140,1,171,50,1
84-4,84,1653,1,531,24,1
84-5,84,1604,2,409,78,1
84-6,84,2168,1,394,99,1
68367-0,68367,1512,1,800,3,0
77054-0,77054,2903,1,359,76,1
77054-1,77054,2571,1,752,27,1
77054-2,77054,1057,3,574,28,1
77054-3,77054,2485,1,240,50,1
86041-0,86041,1668,1,218,19,1
86041-1,86041,1823,3,891,6,0
86041-2,86041,1399,2,807,55,0
86041-3,86041,2235,1,300,67,0
86041-4,86041,2257,1,151,17,0
86041-5,86041,2832,2,345,21,0
86041-6,86041,2767,2,994,26,1
86041-7,86041,1232,1,288,25,1
86041-8,86041,1314,1,202,91,0
86041-9,86041,2257,1,735,94,1
9631-0,9631,3019,1,767,4,0
62108-0,62108,2787,1,195,24,1
62108-1,62108,2664,1,167,97,1
62108-2,62108,1314,1,519,0,0
62108-3,62108,1419,1,521,84,1
62108-4,62108,2577,1,582,66,1
97374-0,97374,2407,1,606,55,1
97374-1,97374,2742,1,906,36,1
97374-2,97374,1752,3,137,35,1
97374-3,97374,2656,3,328,64,1
97374-4,97374,2400,1,315,50,0
97374-5,97374,1133,1,909,68,1
78751-0,78751,2153,2,459,65,0
78751-1,78751,1419,1,875,50,0
78751-2,78751,2548,1,969,76,1
78751-3,78751,1934,3,965,10,1
78751-4,78751,2664,1,658,59,0
78751-5,78751,3067,2,818,93,0
78751-6,78751,1604,1,116,4,1
78751-7,78751,2625,2,660,8,1
78751-8,78751,2410,1,287,62,1
78751-9,78751,2177,1,987,34,1
59394-0,59394,2980,1,867,58,1
59394-1,59394,1314,1,864,95,1
59394-2,59394,1651,1,913,25,1
73177-0,73177,1166,2,158,60,0
73177-1,73177,1729,1,810,37,1
73177-2,73177,2257,1,753,99,1
73177-3,73177,2431,1,169,41,0
94851-0,94851,1929,1,384,12,1
94851-1,94851,2511,1,566,74,1
94851-2,94851,2168,1,936,39,0
94851-3,94851,1690,1,426,6,1
94851-4,94851,1202,1,899,3,1
94851-5,94851,2577,2,233,58,0
7909-0,7909,1542,2,949,83,1
79369-0,79369,1831,2,312,28,1
79369-1,79369,2909,2,627,76,0
79369-2,79369,2177,2,602,54,1
42380-0,42380,2903,2,722,78,1
42380-1,42380,1209,2,362,75,1
42380-2,42380,3067,3,614,75,0
42380-3,42380,1341,3,130,66,1
42380-4,42380,3053,1,626,20,0
42380-5,42380,2750,1,920,3,1
42380-6,42380,2683,3,934,90,0
42380-7,42380,2963,1,755,84,1
42380-8,42380,2832,1,620,66,1
94444-0,94444,2417,1,880,47,1
94444-1,94444,2407,1,673,54,0
94444-2,94444,1306,2,598,86,1
94444-3,94444,2213,1,684,26,0
94444-4,94444,2909,2,616,15,1
94444-5,94444,2774,1,195,61,0
94444-6,94444,2139,3,288,99,1
78180-0,78180,1379,1,565,16,0
78180-1,78180,1912,1,684,49,1
78180-2,78180,1785,2,367,42,1
37863-0,37863,1785,1,976,44,1
37863-1,37863,2417,1,796,96,0
44390-0,44390,2060,1,785,23,1
44390-1,44390,2436,1,763,84,0
44390-2,44390,1133,2,858,100,0
44390-3,44390,2485,3,887,31,0
44390-4,44390,2027,2,719,0,0
71563-0,71563,2193,1,599,33,1
71563-1,71563,2485,1,316,84,0
71563-2,71563,1903,1,562,28,1
71563-3,71563,2903,1,634,83,0
71563-4,71563,1617,1,168,75,1
71563-5,71563,2475,3,844,15,0
97524-0,97524,2332,1,632,89,0
97524-1,97524,1133,1,907,76,0
97524-2,97524,1870,1,493,15,0
97524-3,97524,1668,2,244,37,1
97524-4,97524,2228,3,815,68,1
97524-5,97524,1375,1,108,16,1
97524-6,97524,2212,3,240,75,1
97524-7,97524,1638,1,800,40,0
82103-0,82103,3019,1,557,68,1
90152-0,90152,2980,1,1000,50,1
90152-1,90152,2577,1,679,48,0
84356-0,84356,1903,1,143,75,1
84356-1,84356,2664,1,340,93,0
84356-2,84356,2470,2,819,35,0
84356-3,84356,2440,2,647,42,1
84356-4,84356,2105,1,112,1,1
84356-5,84356,1086,1,562,65,1
84356-6,84356,2446,1,966,33,0
79112-0,79112,1199,2,927,4,1
79112-1,79112,2627,2,196,94,1
79112-2,79112,2281,2,173,41,0
12608-0,12608,1870,1,815,13,1
12608-1,12608,1659,1,804,24,0
45401-0,45401,1312,2,135,83,1
11561-0,11561,1800,1,912,97,1
11561-1,11561,2470,3,377,96,0
11561-2,11561,2235,1,456,33,1
11561-3,11561,2060,1,803,61,0
11561-4,11561,1476,1,542,53,1
11561-5,11561,2168,1,383,5,1
11561-6,11561,3111,1,699,89,1
11561-7,11561,2127,1,931,31,0
11561-8,11561,2589,1,130,32,0
11561-9,11561,2592,2,435,61,0
42323-0,42323,1890,1,911,68,0
42323-1,42323,1573,1,909,17,1
42323-2,42323,3053,1,588,18,1
42323-3,42323,2750,3,301,45,1
42323-4,42323,1566,2,875,89,0
42323-5,42323,2770,2,212,63,0
42323-6,42323,2832,1,373,47,0
42323-7,42323,1215,1,595,7,0
55890-0,55890,1647,1,864,75,0
55890-1,55890,1690,1,417,82,0
55890-2,55890,3111,1,141,100,0
74171-0,74171,1381,1,879,57,0
74171-1,74171,1875,1,391,38,1
74171-2,74171,3111,3,378,8,0
74171-3,74171,1929,2,204,72,0
74171-4,74171,1647,1,486,79,0
74171-5,74171,1702,1,564,20,1
74171-6,74171,1566,2,588,3,1
74171-7,74171,2858,1,447,77,1
74171-8,74171,2213,2,262,66,1
73092-0,73092,1690,2,992,100,1
73092-1,73092,2700,1,100,46,1
73092-2,73092,2963,1,963,8,0
73092-3,73092,2482,2,167,54,1
45496-0,45496,2548,3,974,32,0
45496-1,45496,2700,1,605,48,1
13488-0,13488,1217,3,922,75,0
13488-1,13488,3019,2,280,6,1
13488-2,13488,1399,1,620,70,0
13488-3,13488,2942,1,586,56,0
13488-4,13488,2763,1,975,33,0
13488-5,13488,1749,1,299,38,0
86124-0,86124,2700,1,508,68,0
86124-1,86124,2902,3,910,76,1
86124-2,86124,2112,3,159,62,1
86124-3,86124,1057,2,229,77,1
86124-4,86124,1363,1,686,78,1
86124-5,86124,2246,1,426,58,1
86124-6,86124,2127,2,183,81,1
86124-7,86124,2475,1,657,83,0
86124-8,86124,2417,2,348,50,1
86124-9,86124,2767,1,855,32,1
9932-0,9932,2513,1,113,90,0
9932-1,9932,2625,1,584,54,0
9932-2,9932,1182,1,329,97,0
9932-3,9932,2257,1,287,64,1
975-0,975,2252,1,389,10,1
975-1,975,1934,1,322,12,1
44673-0,44673,3017,3,934,14,1
44673-1,44673,1515,1,817,37,1
44673-2,44673,2511,1,854,38,1
44673-3,44673,2458,2,795,66,0
44673-4,44673,2027,1,265,55,0
44673-5,44673,2742,1,328,86,0
44673-6,44673,1215,1,264,24,0
25859-0,25859,1647,3,748,69,0
25859-1,25859,2812,3,492,26,0
25859-2,25859,2306,3,735,83,0
25859-3,25859,1849,1,111,69,1
25859-4,25859,1875,1,927,50,1
25859-5,25859,3067,1,823,83,0
25859-6,25859,1822,1,822,30,1
47267-0,47267,1831,3,608,76,0
47267-1,47267,3042,1,933,23,0
47267-2,47267,3111,1,858,91,1
17258-0,17258,1668,2,688,16,0
54518-0,54518,2177,2,881,80,1
54518-1,54518,2767,1,318,67,0
54518-2,54518,2153,1,541,85,0
54518-3,54518,1450,2,131,55,0
54518-4,54518,1617,1,357,33,0
79026-0,79026,1182,2,683,47,0
79026-1,79026,1485,1,524,30,0
79026-2,79026,1627,2,333,85,1
79026-3,79026,1086,1,432,12,1
79026-4,79026,2246,1,862,10,0
79026-5,79026,1245,1,284,84,0
73582-0,73582,2485,1,342,75,0
73582-1,73582,1659,1,934,12,0
73582-2,73582,2281,3,446,85,0
73582-3,73582,1650,2,178,29,1
73582-4,73582,3019,1,724,28,0
73582-5,73582,2342,1,801,18,0
73582-6,73582,2212,2,223,90,0
81521-0,81521,1604,1,613,64,0
81521-1,81521,2664,1,328,32,1
81521-2,81521,1163,1,163,55,0
81521-3,81521,2048,1,710,54,0
81521-4,81521,2252,1,669,44,1
89882-0,89882,1215,1,665,10,1
7035-0,7035,1880,1,328,34,1
7035-1,7035,1512,1,668,56,1
7035-2,7035,1797,1,881,24,0
7035-3,7035,3055,1,730,45,0
7035-4,7035,2902,1,706,84,1
7035-5,7035,1542,3,339,21,0
98534-0,98534,2858,2,177,16,1
98534-1,98534,1912,1,389,42,0
98534-2,98534,2470,2,281,21,1
98534-3,98534,2592,1,792,55,1
60245-0,60245,2342,2,883,2,1
60245-1,60245,1875,2,529,45,1
60245-2,60245,1849,1,717,62,0
60245-3,60245,1294,1,602,22,1
60245-4,60245,1627,1,851,23,1
60245-5,60245,1929,2,323,84,1
60245-6,60245,2589,1,445,79,0
60245-7,60245,1908,1,493,54,0
60245-8,60245,2925,2,900,58,1
60245-9,60245,1399,1,188,80,1
14593-0,14593,1800,3,783,70,1
14593-1,14593,2742,1,604,4,1
14593-2,14593,1627,1,677,38,1
14593-3,14593,3053,1,354,9,0
14593-4,14593,2139,1,906,81,0
14593-5,14593,1534,2,165,97,0
63746-0,63746,1542,1,989,90,0
63746-1,63746,2767,1,989,24,0
63746-2,63746,1534,1,594,55,0
63746-3,63746,1852,1,704,43,0
63746-4,63746,1650,2,588,4,1
28237-0,28237,2409,1,105,64,1
28237-1,28237,1998,2,733,74,1
21632-0,21632,2306,3,215,49,0
21632-1,21632,2395,1,989,88,1
21632-2,21632,1880,2,679,0,0
21632-3,21632,2257,1,581,17,1
96733-0,96733,1647,1,727,36,0
96733-1,96733,1215,1,739,26,0
96733-2,96733,2770,2,447,74,1
96733-3,96733,2919,1,753,23,1
96733-4,96733,1998,1,355,66,0
96733-5,96733,2177,1,903,30,0
96733-6,96733,1450,1,794,91,0
96733-7,96733,1227,1,660,29,1
88096-0,88096,1450,1,803,2,1
88096-1,88096,2470,1,630,66,1
88096-2,88096,1690,3,868,75,1
88096-3,88096,1647,1,114,27,0
88096-4,88096,3021,1,315,32,1
95137-0,95137,2203,1,572,68,0
95137-1,95137,3067,1,639,1,1
95137-2,95137,2903,1,915,78,0
95137-3,95137,2332,2,944,3,1
95137-4,95137,1209,1,828,64,1
95137-5,95137,3019,1,776,57,0
95137-6,95137,1542,1,193,16,0
95137-7,95137,2306,1,228,60,1
95137-8,95137,2625,1,380,95,1
28104-0,28104,1989,1,786,92,0
28104-1,28104,2664,1,217,31,1
28104-2,28104,1929,1,483,51,0
28104-3,28104,1804,1,769,84,1
28104-4,28104,3055,1,840,52,0
28104-5,28104,2446,1,398,40,0
28104-6,28104,1874,1,215,96,0
28104-7,28104,2228,1,335,44,0
28104-8,28104,2105,1,729,81,0
28104-9,28104,1702,2,837,21,1
54447-0,54447,1852,2,275,4,1
54447-1,54447,2246,3,989,93,0
54447-2,54447,2909,1,900,41,1
54447-3,54447,2909,1,202,72,1
54447-4,54447,2395,2,465,8,1
54447-5,54447,2933,1,439,53,0
11253-0,11253,2933,1,416,60,0
11253-1,11253,1306,1,782,79,1
11253-2,11253,2400,1,320,59,0
11253-3,11253,3053,1,281,44,0
54279-0,54279,1233,3,889,73,1
54279-1,54279,1662,1,742,77,0
54279-2,54279,2332,1,293,78,0
54279-3,54279,1202,1,553,89,0
54279-4,54279,2246,1,513,57,1
54279-5,54279,2440,1,352,8,0
54279-6,54279,2909,1,215,72,1
38941-0,38941,1880,1,651,51,0
38941-1,38941,1903,1,824,60,1
38941-2,38941,2060,1,379,19,0
38941-3,38941,1363,2,646,40,0
38941-4,38941,1831,1,216,85,0
38941-5,38941,2181,1,376,3,0
38941-6,38941,2736,2,397,70,0
38941-7,38941,1822,1,667,7,1
38941-8,38941,2266,1,345,41,0
38941-9,38941,2026,1,993,87,0
68276-0,68276,1668,2,860,20,0
68276-1,68276,2750,1,404,28,0
68276-2,68276,2903,2,585,80,1
68276-3,68276,2742,2,736,71,1
68276-4,68276,1908,2,683,27,0
68276-5,68276,1998,1,102,10,0
68276-6,68276,2168,1,537,66,0
68276-7,68276,2536,1,259,49,0
3570-0,3570,2128,1,672,16,0
3570-1,3570,2656,1,203,39,1
3570-2,3570,2027,1,413,4,0
3570-3,3570,2511,3,609,86,1
3570-4,3570,1804,3,724,93,1
3570-5,3570,1314,1,578,2,1
5653-0,5653,2252,2,502,66,1
5653-1,5653,1702,1,189,18,0
5653-2,5653,2627,3,244,11,0
5653-3,5653,3019,2,859,11,0
74485-0,74485,1912,1,319,29,1
74485-1,74485,1908,1,828,53,0
74485-2,74485,2266,3,773,51,1
74485-3,74485,2982,2,914,96,0
74485-4,74485,1998,1,756,25,0
74485-5,74485,3158,1,488,96,1
74485-6,74485,1812,2,398,13,1
74485-7,74485,1294,2,931,45,1
74485-8,74485,2909,2,169,62,0
73962-0,73962,2812,1,878,51,0
73962-1,73962,2857,1,114,87,1
73962-2,73962,2736,1,311,14,0
11190-0,11190,1399,1,710,19,0
11190-1,11190,1485,2,309,17,1
11190-2,11190,2169,1,572,69,0
11190-3,11190,2235,1,964,27,0
11190-4,11190,2942,1,807,0,1
11190-5,11190,1379,1,294,48,1
15208-0,15208,3055,1,677,32,1
15208-1,15208,2458,2,129,20,1
15208-2,15208,2140,1,636,9,1
15208-3,15208,1929,1,129,37,1
15208-4,15208,1081,1,430,70,0
15208-5,15208,2592,1,257,30,0
15208-6,15208,1671,1,620,17,1
87707-0,87707,1621,1,618,50,0
87707-1,87707,2154,2,391,79,1
87707-2,87707,2193,2,180,30,0
87707-3,87707,1797,2,435,86,1
67205-0,67205,1653,1,728,48,0
67205-1,67205,3021,1,573,63,0
67205-2,67205,2902,1,255,59,1
67205-3,67205,1690,2,279,51,1
67205-4,67205,2130,1,984,35,0
68744-0,68744,1852,1,536,55,1
68744-1,68744,2332,1,243,30,0
68744-2,68744,2613,1,487,58,1
68744-3,68744,1128,1,817,71,1
68744-4,68744,2306,1,891,3,1
68744-5,68744,2664,1,620,38,0
68744-6,68744,2313,1,266,36,0
68744-7,68744,2177,1,265,87,1
87686-0,87686,1849,2,948,30,1
87686-1,87686,2409,1,687,67,0
87686-2,87686,1702,1,960,6,0
87686-3,87686,2266,3,223,5,0
58748-0,58748,1314,1,515,50,0
58748-1,58748,2278,1,141,12,0
58748-2,58748,1232,1,643,13,0
58748-3,58748,1647,1,971,3,1
58748-4,58748,2592,1,824,89,1
58748-5,58748,1617,3,744,99,1
58748-6,58748,2980,1,520,48,1
80237-0,80237,2625,1,708,55,1
80237-1,80237,1797,1,338,95,0
80237-2,80237,1476,2,748,72,0
80237-3,80237,1668,1,235,90,1
80237-4,80237,2700,2,668,80,1
80237-5,80237,2281,1,376,9,0
80237-6,80237,2536,1,869,21,1
80237-7,80237,2124,2,775,24,0
47276-0,47276,2019,1,806,4,1
47276-1,47276,1604,1,551,17,1
47276-2,47276,1752,2,891,10,1
47276-3,47276,1419,1,889,92,1
47276-4,47276,2903,1,700,65,0
47276-5,47276,2664,1,187,14,0
47276-6,47276,1314,1,915,35,1
47276-7,47276,1849,1,320,48,1
47276-8,47276,1804,1,335,9,1
47276-9,47276,1912,1,735,84,0
65772-0,65772,2026,1,664,64,0
14115-0,14115,2105,1,873,87,0
14115-1,14115,2858,3,225,50,0
14115-2,14115,1785,2,923,6,0
14115-3,14115,2212,1,846,58,1
14115-4,14115,1655,1,969,85,0
76223-0,76223,1890,2,754,0,0
76223-1,76223,1849,1,200,60,0
76223-2,76223,2168,1,238,57,0
76223-3,76223,2281,1,514,86,0
76223-4,76223,2410,1,326,27,1
76223-5,76223,1289,1,480,97,1
76223-6,76223,2203,1,164,64,1
76223-7,76223,2458,2,521,64,1
91663-0,91663,2019,1,326,76,1
91663-1,91663,1650,1,626,35,0
91663-2,91663,2048,2,663,82,0
91663-3,91663,2130,1,663,82,1
91663-4,91663,2212,1,406,28,0
91663-5,91663,2060,1,377,94,1
91663-6,91663,2153,1,849,42,1
91663-7,91663,1515,1,377,5,0
99233-0,99233,2627,2,693,24,1
99233-1,99233,2407,1,642,93,1
99233-2,99233,1617,2,490,14,0
99233-3,99233,1245,1,739,94,0
99233-4,99233,2213,1,674,83,1
99233-5,99233,1929,1,548,78,1
59501-0,59501,2060,1,941,49,0
59501-1,59501,1289,1,885,13,1
59501-2,59501,2812,1,146,74,1
59501-3,59501,2235,1,757,69,0
59501-4,59501,2925,1,883,25,1
83481-0,83481,1202,1,510,67,1
83481-1,83481,2400,1,544,45,0
83481-2,83481,2246,1,947,85,0
16954-0,16954,1217,1,910,71,0
16954-1,16954,2127,1,896,2,1
16954-2,16954,2942,2,474,58,0
16954-3,16954,1573,2,402,63,1
16954-4,16954,1668,2,699,10,0
16954-5,16954,2228,2,800,15,0
30554-0,30554,1314,2,496,96,0
30554-1,30554,1215,1,601,44,0
30554-2,30554,2281,1,372,30,0
30554-3,30554,2511,1,142,30,1
30554-4,30554,1163,3,830,90,0
30554-5,30554,2112,2,127,13,1
30554-6,30554,2105,1,952,48,0
30554-7,30554,2395,1,566,88,0
30554-8,30554,1800,2,921,99,1
30554-9,30554,2281,1,278,61,0
70997-0,70997,1086,2,764,72,1
70997-1,70997,3042,3,109,45,1
70997-2,70997,2212,2,738,28,1
37665-0,37665,1604,1,404,97,1
37665-1,37665,2177,2,846,51,1
37665-2,37665,2458,1,495,11,0
37665-3,37665,2410,3,773,31,1
37665-4,37665,2440,2,184,63,0
37665-5,37665,2281,3,420,18,0
37665-6,37665,1566,1,208,82,1
37665-7,37665,2019,1,384,85,1
37665-8,37665,1399,2,161,58,1
59592-0,59592,2203,2,935,42,1
59592-1,59592,2982,1,629,15,0
59592-2,59592,2537,1,465,27,0
59592-3,59592,2407,1,272,21,0
59592-4,59592,2775,3,212,2,1
59592-5,59592,1217,1,530,88,1
59592-6,59592,3053,1,152,39,1
59592-7,59592,1929,1,705,26,0
72524-0,72524,2128,1,312,20,0
72524-1,72524,1363,1,824,40,0
57253-0,57253,2858,3,250,36,0
57253-1,57253,2627,3,270,50,0
57253-2,57253,1651,2,500,55,0
57253-3,57253,1314,1,169,8,1
57253-4,57253,2169,1,642,52,0
57253-5,57253,1363,1,213,58,0
57253-6,57253,1875,1,694,83,0
57253-7,57253,1852,3,991,10,1
57253-8,57253,2105,1,174,75,1
57253-9,57253,1450,1,560,64,0
6312-0,6312,1604,1,837,92,1
6312-1,6312,3111,1,526,72,0
6312-2,6312,2832,1,232,96,0
6312-3,6312,3042,2,270,12,0
6312-4,6312,2485,1,751,35,1
6312-5,6312,2228,1,646,45,0
71105-0,71105,3021,2,838,69,0
71105-1,71105,1542,1,926,23,1
71105-2,71105,1621,2,890,88,1
71105-3,71105,2482,3,410,62,1
71105-4,71105,2278,1,940,13,0
71105-5,71105,2787,1,239,50,0
47735-0,47735,1086,1,301,16,1
47735-1,47735,1671,1,292,42,1
31183-0,31183,1251,3,644,29,0
